Location,QuadKey,Url,Size,UploadDate
Finland,102231333,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102231333/part-00022-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,291B,2026-02-23
Finland,102233110,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102233110/part-00032-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,206B,2026-02-23
Finland,102320121,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320121/part-00181-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.4KB,2026-02-23
Finland,102320122,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320122/part-00110-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.9KB,2026-02-23
Finland,102320123,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320123/part-00088-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,18.9KB,2026-02-23
Finland,102320130,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320130/part-00122-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,43.6KB,2026-02-23
Finland,102320131,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320131/part-00042-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,59.2KB,2026-02-23
Finland,102320132,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320132/part-00106-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,52.9KB,2026-02-23
Finland,102320133,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320133/part-00080-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,489B,2026-02-23
Finland,102320223,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320223/part-00113-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.2KB,2026-02-23
Finland,102320300,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320300/part-00046-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,19.9KB,2026-02-23
Finland,102320301,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320301/part-00144-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.2KB,2026-02-23
Finland,102320303,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320303/part-00106-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,7.7KB,2026-02-23
Finland,102320310,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320310/part-00018-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.8KB,2026-02-23
Finland,102320311,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320311/part-00041-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,431B,2026-02-23
Finland,102320312,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320312/part-00187-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.7KB,2026-02-23
Finland,102320321,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320321/part-00076-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,7.4KB,2026-02-23
Finland,102320323,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320323/part-00082-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,15.4KB,2026-02-23
Finland,102320330,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320330/part-00141-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,78.4KB,2026-02-23
Finland,102320331,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320331/part-00009-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,286B,2026-02-23
Finland,102320332,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102320332/part-00026-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,90.3KB,2026-02-23
Finland,102321023,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102321023/part-00078-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,8.4KB,2026-02-23
Finland,102321200,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102321200/part-00123-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,25.4KB,2026-02-23
Finland,102321201,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102321201/part-00053-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.1KB,2026-02-23
Finland,102321202,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102321202/part-00103-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.5KB,2026-02-23
Finland,102321220,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102321220/part-00171-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,11.3KB,2026-02-23
Finland,102321222,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102321222/part-00125-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,74.6KB,2026-02-23
Finland,102322001,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322001/part-00194-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,62.7KB,2026-02-23
Finland,102322003,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322003/part-00101-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,129.7KB,2026-02-23
Finland,102322010,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322010/part-00109-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,24.9KB,2026-02-23
Finland,102322011,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322011/part-00038-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,421B,2026-02-23
Finland,102322012,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322012/part-00011-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,53.0KB,2026-02-23
Finland,102322013,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322013/part-00032-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,12.5KB,2026-02-23
Finland,102322021,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322021/part-00130-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,231.3KB,2026-02-23
Finland,102322023,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322023/part-00027-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,36.2KB,2026-02-23
Finland,102322030,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322030/part-00151-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,91.9KB,2026-02-23
Finland,102322031,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322031/part-00069-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,80.4KB,2026-02-23
Finland,102322032,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322032/part-00150-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,64.1KB,2026-02-23
Finland,102322033,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322033/part-00097-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,497.2KB,2026-02-23
Finland,102322101,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322101/part-00098-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,963B,2026-02-23
Finland,102322102,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322102/part-00001-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,10.2KB,2026-02-23
Finland,102322103,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322103/part-00089-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,987B,2026-02-23
Finland,102322110,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322110/part-00085-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,50.6KB,2026-02-23
Finland,102322111,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322111/part-00021-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.3KB,2026-02-23
Finland,102322112,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322112/part-00194-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,44.9KB,2026-02-23
Finland,102322113,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322113/part-00100-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,210B,2026-02-23
Finland,102322120,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322120/part-00194-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,47.5KB,2026-02-23
Finland,102322121,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322121/part-00046-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.7KB,2026-02-23
Finland,102322122,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322122/part-00046-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,67.3KB,2026-02-23
Finland,102322123,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322123/part-00150-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,9.3KB,2026-02-23
Finland,102322130,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322130/part-00005-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,44.0KB,2026-02-23
Finland,102322131,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322131/part-00091-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,13.2KB,2026-02-23
Finland,102322132,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322132/part-00031-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,65.3KB,2026-02-23
Finland,102322201,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322201/part-00127-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,115.1KB,2026-02-23
Finland,102322203,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322203/part-00058-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,30.1KB,2026-02-23
Finland,102322210,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322210/part-00147-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,211.7KB,2026-02-23
Finland,102322211,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322211/part-00126-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,113.7KB,2026-02-23
Finland,102322212,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322212/part-00078-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,103.2KB,2026-02-23
Finland,102322213,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322213/part-00089-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,75.8KB,2026-02-23
Finland,102322221,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322221/part-00083-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,18.1KB,2026-02-23
Finland,102322223,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322223/part-00071-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,53.2KB,2026-02-23
Finland,102322230,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322230/part-00149-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,153.4KB,2026-02-23
Finland,102322231,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322231/part-00006-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,80.8KB,2026-02-23
Finland,102322232,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322232/part-00144-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,433.7KB,2026-02-23
Finland,102322233,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322233/part-00150-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,187.7KB,2026-02-23
Finland,102322300,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322300/part-00048-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,99.4KB,2026-02-23
Finland,102322301,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322301/part-00101-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,592.1KB,2026-02-23
Finland,102322302,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322302/part-00184-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,134.0KB,2026-02-23
Finland,102322303,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322303/part-00056-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,108.2KB,2026-02-23
Finland,102322310,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322310/part-00022-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,179.9KB,2026-02-23
Finland,102322311,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322311/part-00046-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,135.0KB,2026-02-23
Finland,102322312,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322312/part-00077-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,179.5KB,2026-02-23
Finland,102322313,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322313/part-00143-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,200.6KB,2026-02-23
Finland,102322320,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322320/part-00195-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,133.2KB,2026-02-23
Finland,102322321,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322321/part-00007-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,59.9KB,2026-02-23
Finland,102322322,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322322/part-00164-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.0MB,2026-02-23
Finland,102322323,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322323/part-00081-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,176.8KB,2026-02-23
Finland,102322330,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322330/part-00003-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,166.7KB,2026-02-23
Finland,102322331,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322331/part-00053-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,267.4KB,2026-02-23
Finland,102322332,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322332/part-00101-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,851B,2026-02-23
Finland,102322333,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102322333/part-00185-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,658.5KB,2026-02-23
Finland,102323000,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323000/part-00181-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,10.8KB,2026-02-23
Finland,102323020,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323020/part-00093-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.3KB,2026-02-23
Finland,102323021,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323021/part-00077-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,6.0KB,2026-02-23
Finland,102323022,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323022/part-00131-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,55.6KB,2026-02-23
Finland,102323023,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323023/part-00147-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,26.9KB,2026-02-23
Finland,102323032,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323032/part-00189-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1011B,2026-02-23
Finland,102323200,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323200/part-00064-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,62.0KB,2026-02-23
Finland,102323201,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323201/part-00011-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,15.5KB,2026-02-23
Finland,102323202,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323202/part-00036-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,159.1KB,2026-02-23
Finland,102323203,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323203/part-00181-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,75.4KB,2026-02-23
Finland,102323210,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323210/part-00177-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,7.0KB,2026-02-23
Finland,102323212,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323212/part-00031-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,214B,2026-02-23
Finland,102323220,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323220/part-00158-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,303.8KB,2026-02-23
Finland,102323221,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323221/part-00108-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,74.9KB,2026-02-23
Finland,102323222,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323222/part-00085-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,170.8KB,2026-02-23
Finland,102323223,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=102323223/part-00131-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,170.8KB,2026-02-23
Finland,120013113,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013113/part-00174-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,34.2KB,2026-02-23
Finland,120013121,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013121/part-00022-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.1KB,2026-02-23
Finland,120013130,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013130/part-00024-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,358.1KB,2026-02-23
Finland,120013131,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013131/part-00069-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.4MB,2026-02-23
Finland,120013132,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013132/part-00046-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,4.2MB,2026-02-23
Finland,120013133,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013133/part-00050-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,3.7MB,2026-02-23
Finland,120013301,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013301/part-00144-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,34.7KB,2026-02-23
Finland,120013310,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013310/part-00033-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.3MB,2026-02-23
Finland,120013311,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013311/part-00125-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.1MB,2026-02-23
Finland,120013312,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013312/part-00089-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.8MB,2026-02-23
Finland,120013313,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013313/part-00032-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.6MB,2026-02-23
Finland,120013330,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013330/part-00090-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.4MB,2026-02-23
Finland,120013331,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013331/part-00199-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.1MB,2026-02-23
Finland,120013332,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013332/part-00032-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,1.4MB,2026-02-23
Finland,120013333,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120013333/part-00127-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.3MB,2026-02-23
Finland,120031033,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120031033/part-00132-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,65.4KB,2026-02-23
Finland,120031110,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120031110/part-00075-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,2.9MB,2026-02-23
Finland,120031111,https://minedbuildings.z5.web.core.windows.net/global-buildings/2026-02-03/global-buildings.geojsonl/RegionName=Finland/quadkey=120031111/part-00126-4feead82-d499-422b-94cb-c036c212127a.c000.csv.gz,5.3MB,2026-02-23
